,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
10,11,Golden State Warriors,82,19905,42.1,87.4,0.482,3.6,10.3,0.35,38.5,77.0,0.499,21.4,29.9,0.717,14.8,28.9,43.6,24.3,8.4,4.6,17.6,24.9,109.2
11,12,Boston Celtics*,82,19780,44.1,90.7,0.487,1.4,4.9,0.287,42.7,85.8,0.498,19.0,24.4,0.777,13.8,31.1,44.9,25.6,8.3,5.9,15.0,23.8,108.7
12,13,Orlando Magic,82,19880,40.8,84.1,0.486,4.0,11.1,0.357,36.9,73.0,0.505,22.8,31.3,0.73,13.0,32.2,45.2,24.5,6.8,5.9,17.9,24.1,108.5
13,14,Portland Trail Blazers*,82,19905,40.9,89.4,0.458,3.3,10.3,0.326,37.6,79.1,0.475,23.1,31.0,0.745,14.9,30.5,45.4,24.0,9.4,5.2,14.8,23.0,108.3
14,15,Miami Heat,82,20005,39.7,86.9,0.456,4.2,11.9,0.354,35.4,75.0,0.473,24.2,31.4,0.771,14.4,30.2,44.6,21.4,7.7,4.4,16.3,25.5,107.7
15,16,Los Angeles Lakers*,82,19830,41.6,88.0,0.473,2.4,7.9,0.299,39.3,80.1,0.49,21.9,29.0,0.756,13.9,28.8,42.7,25.3,9.8,5.4,15.9,22.4,107.6
16,17,Los Angeles Clippers*,82,19805,43.3,89.6,0.484,1.6,6.0,0.271,41.7,83.6,0.499,19.1,26.6,0.718,14.5,28.9,43.3,27.4,10.4,6.0,16.4,23.5,107.4
17,18,Detroit Pistons,82,19780,42.5,93.8,0.453,3.8,11.8,0.322,38.7,82.0,0.472,18.6,25.5,0.729,16.8,30.1,46.9,25.3,7.5,3.2,15.0,22.7,107.4
18,19,New Jersey Nets*,82,19780,41.3,89.5,0.462,2.0,6.2,0.318,39.4,83.3,0.473,21.9,28.5,0.767,16.3,31.7,48.0,23.7,8.8,6.6,17.1,23.9,106.5
19,20,Sacramento Kings,82,19780,40.4,87.4,0.463,3.2,9.5,0.332,37.3,78.0,0.478,22.5,29.5,0.762,13.7,27.5,41.1,25.0,9.2,4.2,16.4,25.1,106.5
20,21,Milwaukee Bucks,82,19730,41.4,87.6,0.472,3.9,11.8,0.333,37.4,75.8,0.494,19.5,26.3,0.742,13.3,26.7,40.0,26.4,10.9,5.0,17.3,25.0,106.2
21,22,New York Knicks*,82,19930,40.9,87.9,0.465,2.5,7.7,0.32,38.4,80.2,0.479,21.9,29.5,0.741,14.7,33.9,48.6,27.1,8.7,4.7,16.5,26.9,106.1
22,23,Philadelphia 76ers,82,19930,39.4,86.5,0.456,4.0,11.5,0.351,35.4,75.0,0.472,21.7,27.6,0.786,12.6,29.7,42.3,24.9,8.2,6.9,16.7,19.6,104.6
23,24,Denver Nuggets,82,19830,40.6,88.3,0.46,1.7,5.5,0.304,39.0,82.8,0.471,21.6,28.6,0.756,15.4,31.1,46.4,21.0,7.9,6.9,17.1,24.7,104.6
24,25,Minnesota Timberwolves,82,19855,39.2,84.1,0.466,2.1,7.3,0.292,37.1,76.8,0.483,23.1,28.9,0.798,12.1,28.4,40.5,25.8,8.4,5.9,18.3,26.1,103.6
25,26,Washington Bullets,82,19805,41.0,87.6,0.467,2.2,7.2,0.301,38.8,80.5,0.482,19.5,26.1,0.748,12.8,28.7,41.5,26.2,8.3,4.5,16.4,22.3,103.6
26,27,Dallas Mavericks,82,19730,38.7,88.9,0.435,3.5,10.2,0.338,35.2,78.6,0.448,18.7,26.5,0.705,15.1,27.7,42.8,20.6,7.9,4.3,17.8,28.1,99.5
