,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
14,15,Detroit Pistons,82,19880,41.4,90.0,0.46,6.4,17.0,0.376,35.0,73.0,0.479,18.5,25.1,0.737,12.6,30.3,42.9,23.4,8.1,4.4,14.4,22.1,107.7
15,16,Memphis Grizzlies*,82,19880,42.0,89.3,0.471,4.1,12.2,0.334,38.0,77.2,0.492,19.5,26.0,0.75,12.7,31.4,44.1,22.2,10.1,5.8,15.0,22.4,107.6
16,17,Philadelphia 76ers*,82,19930,41.0,89.0,0.461,5.8,16.4,0.355,35.2,72.6,0.485,18.7,24.3,0.77,11.2,33.9,45.0,24.4,8.2,4.7,14.0,20.9,106.6
17,18,Boston Celtics*,82,19780,40.6,83.5,0.486,5.5,15.0,0.365,35.1,68.5,0.513,19.6,25.4,0.77,8.6,34.1,42.7,25.8,9.1,4.6,16.0,22.5,106.2
18,19,New Orleans Hornets*,82,19830,40.2,87.5,0.459,6.1,16.8,0.36,34.1,70.7,0.482,19.8,25.9,0.765,11.2,33.7,44.9,23.1,8.5,4.9,14.6,23.5,106.2
19,20,Atlanta Hawks*,82,19730,40.5,87.6,0.462,6.8,19.4,0.352,33.6,68.1,0.494,18.3,23.5,0.779,10.4,33.5,43.9,24.5,6.8,4.6,15.2,21.2,106.1
20,21,Toronto Raptors,82,19780,41.1,88.3,0.465,4.5,14.3,0.316,36.6,74.0,0.494,19.5,25.8,0.755,12.6,30.6,43.2,23.5,7.6,4.6,15.8,23.6,106.1
21,22,Los Angeles Clippers,82,19855,39.3,85.8,0.457,6.7,19.8,0.338,32.6,66.1,0.493,20.1,28.5,0.707,12.4,32.6,45.0,23.6,7.6,5.2,17.5,22.6,105.3
22,23,Indiana Pacers*,82,19780,38.5,86.9,0.442,7.5,21.2,0.354,31.0,65.8,0.471,20.4,26.1,0.782,11.7,34.0,45.7,20.6,7.5,5.8,16.2,22.8,104.8
23,24,Minnesota Timberwolves,82,19780,38.9,88.2,0.441,7.4,19.7,0.376,31.5,68.5,0.459,19.1,24.9,0.768,13.6,32.1,45.8,20.8,7.4,5.3,17.6,23.0,104.2
24,25,Sacramento Kings,82,19855,39.8,88.6,0.449,5.4,16.2,0.335,34.4,72.4,0.475,18.5,25.2,0.734,13.6,32.1,45.7,21.3,7.7,5.0,16.8,22.9,103.5
25,26,Charlotte Bobcats,82,19805,38.8,86.0,0.451,5.3,16.3,0.327,33.5,69.8,0.48,20.4,27.0,0.756,11.5,33.0,44.5,23.4,7.1,5.9,16.1,22.1,103.4
26,27,New Jersey Nets,82,20005,38.9,88.6,0.44,6.1,17.8,0.343,32.8,70.7,0.464,19.0,25.1,0.759,12.1,32.6,44.7,23.0,6.1,5.1,15.4,24.1,103.1
27,28,Washington Wizards,82,19930,39.1,88.4,0.443,5.0,15.2,0.332,34.1,73.2,0.465,19.1,25.7,0.745,13.0,30.5,43.5,20.4,8.5,6.4,16.1,23.7,102.4
28,29,Cleveland Cavaliers,82,19755,37.7,86.8,0.434,6.6,19.4,0.342,31.0,67.3,0.461,20.2,27.1,0.745,11.2,32.0,43.2,22.5,7.1,4.5,15.2,21.5,102.2
29,30,Milwaukee Bucks,82,19830,37.9,88.2,0.43,6.5,19.1,0.342,31.4,69.2,0.454,19.2,25.4,0.757,11.6,33.4,45.1,20.8,8.3,5.4,14.9,22.7,101.6
