,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
13,14,Charlotte Hornets,82,19830,40.9,89.7,0.456,12.0,32.6,0.369,28.9,57.1,0.506,14.7,18.9,0.776,9.3,36.8,46.1,25.4,6.8,5.7,13.5,20.6,108.6
14,15,Indiana Pacers*,82,19855,39.3,87.1,0.451,10.7,30.1,0.355,28.6,57.0,0.501,19.6,24.9,0.789,11.1,34.7,45.7,23.1,8.3,5.1,15.4,20.2,108.8
15,16,Dallas Mavericks,82,19780,39.9,85.2,0.469,10.4,27.3,0.38,29.6,57.9,0.51,18.6,24.0,0.772,9.6,38.5,48.0,22.9,7.0,3.7,16.1,20.9,108.8
16,17,Philadelphia 76ers,82,19830,39.8,86.5,0.461,9.0,25.1,0.357,30.9,61.4,0.503,20.3,26.2,0.773,10.9,34.4,45.3,22.8,8.6,5.5,15.2,19.8,108.9
17,18,Houston Rockets*,82,19780,40.9,88.4,0.463,9.9,29.0,0.343,31.0,59.4,0.522,17.2,22.1,0.778,10.7,33.2,43.8,24.0,8.5,5.0,15.0,20.3,109.0
18,19,Washington Wizards*,82,19855,40.4,86.6,0.466,10.1,27.6,0.364,30.3,59.0,0.514,18.5,24.6,0.751,10.8,33.0,43.8,23.2,7.5,4.7,15.6,20.1,109.3
19,20,Milwaukee Bucks*,82,19780,40.0,87.3,0.458,10.5,29.7,0.353,29.5,57.6,0.512,18.8,24.4,0.771,10.8,33.8,44.7,25.3,7.8,4.8,15.5,20.3,109.3
20,21,Cleveland Cavaliers*,82,19880,41.8,91.4,0.458,10.7,29.5,0.361,31.2,61.9,0.504,16.0,20.6,0.773,11.3,34.2,45.5,25.4,7.5,4.4,13.0,21.2,110.3
21,22,Orlando Magic,82,19805,41.3,88.6,0.467,9.9,27.0,0.367,31.4,61.6,0.51,17.8,23.3,0.766,10.0,36.7,46.7,24.2,7.8,5.2,13.4,19.2,110.5
22,23,Brooklyn Nets,82,19755,41.0,89.4,0.458,9.8,26.8,0.366,31.2,62.6,0.498,19.0,24.6,0.772,10.8,35.6,46.4,22.7,9.4,5.5,13.1,20.0,110.7
23,24,Portland Trail Blazers*,82,19930,40.0,88.1,0.455,9.5,25.6,0.37,30.5,62.4,0.489,21.3,27.1,0.785,10.3,34.6,44.9,21.0,7.9,5.4,13.1,20.2,110.8
24,25,Sacramento Kings,82,19880,40.1,86.8,0.462,11.4,31.3,0.364,28.7,55.5,0.517,19.7,25.3,0.778,10.5,34.2,44.7,24.7,8.8,5.3,14.6,20.9,111.3
25,26,New York Knicks,82,19855,41.0,90.2,0.455,10.2,29.1,0.348,30.9,61.1,0.506,19.3,25.0,0.771,12.0,34.2,46.2,22.5,7.7,4.7,13.3,19.1,111.5
26,27,Minnesota Timberwolves,82,19805,41.6,87.4,0.475,10.4,28.3,0.366,31.2,59.1,0.528,18.5,24.1,0.768,10.3,32.1,42.4,24.3,8.1,5.3,15.0,21.5,112.0
27,28,Phoenix Suns,82,19830,39.8,85.3,0.467,10.0,26.1,0.382,29.9,59.3,0.504,22.5,28.8,0.783,10.1,33.5,43.6,21.9,8.0,5.3,14.7,22.0,112.2
28,29,Denver Nuggets,82,19755,42.7,89.6,0.477,10.0,26.6,0.375,32.7,63.0,0.519,17.3,22.2,0.782,9.5,31.8,41.4,24.4,8.4,5.0,12.1,20.4,112.7
29,30,Los Angeles Lakers,82,19705,42.1,87.2,0.483,10.3,27.8,0.37,31.8,59.4,0.536,18.5,24.3,0.762,10.4,34.6,45.1,26.1,8.6,5.4,14.7,18.8,113.0
