,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
11,12,Indiana Pacers,82,19930,37.9,86.0,0.44,6.8,19.5,0.347,31.1,66.5,0.468,22.2,29.5,0.753,13.6,30.6,44.2,23.5,9.4,5.7,17.4,26.4,104.7
12,13,Washington Bullets*,82,19855,39.4,86.9,0.454,6.4,17.4,0.371,33.0,69.5,0.474,19.6,26.2,0.749,13.4,30.6,44.0,21.9,8.7,4.4,17.7,23.2,104.9
13,14,Orlando Magic*,82,19855,40.6,88.3,0.46,6.2,18.2,0.343,34.4,70.1,0.49,18.6,25.4,0.732,14.8,32.8,47.6,24.6,9.6,5.7,18.0,24.2,106.0
14,15,Minnesota Timberwolves*,82,19780,39.4,87.5,0.45,6.2,17.3,0.362,33.2,70.2,0.472,22.0,29.2,0.754,14.3,31.6,45.9,23.9,8.8,6.0,17.2,24.5,107.1
15,16,Los Angeles Clippers*,82,19930,39.2,85.0,0.462,6.3,17.7,0.357,32.9,67.2,0.489,22.8,30.5,0.749,13.9,32.3,46.2,21.8,9.7,5.5,18.1,24.5,107.6
16,17,Toronto Raptors,82,19830,39.7,85.4,0.465,6.6,19.1,0.348,33.1,66.3,0.498,22.0,30.4,0.724,13.8,31.4,45.2,26.3,9.0,5.9,17.9,24.0,108.0
17,18,Dallas Mavericks,82,19805,40.4,88.1,0.458,7.3,19.7,0.373,33.0,68.4,0.483,20.2,26.9,0.751,14.9,33.0,48.0,24.4,9.4,5.9,17.5,23.4,108.2
18,19,Milwaukee Bucks,82,19730,40.7,86.3,0.472,5.0,14.7,0.342,35.7,71.7,0.499,21.8,29.8,0.731,13.2,30.7,43.9,24.7,9.3,5.3,16.3,24.1,108.3
19,20,Phoenix Suns*,82,19855,41.3,88.4,0.467,7.1,19.2,0.368,34.2,69.2,0.494,19.0,25.7,0.739,13.6,31.9,45.5,25.9,8.6,4.8,16.8,23.9,108.6
20,21,Sacramento Kings,82,19855,40.0,86.6,0.462,5.9,16.7,0.352,34.1,69.9,0.488,22.9,31.0,0.737,14.1,31.1,45.2,23.6,9.5,5.7,16.7,23.8,108.7
21,22,Charlotte Hornets*,82,19805,41.8,91.0,0.46,6.7,18.7,0.357,35.2,72.3,0.486,18.6,25.4,0.73,14.7,30.9,45.6,24.4,7.3,4.6,15.6,24.4,108.9
22,23,New Jersey Nets,82,19780,40.7,87.8,0.464,6.8,18.4,0.372,33.9,69.4,0.488,21.4,28.7,0.745,14.0,32.4,46.4,25.3,8.9,6.8,16.5,23.4,109.7
23,24,Denver Nuggets,82,19930,43.0,92.0,0.467,6.3,16.1,0.393,36.7,76.0,0.482,19.0,25.3,0.75,14.2,32.0,46.2,24.1,9.4,5.9,13.8,22.5,111.2
24,25,Philadelphia 76ers,82,19780,42.2,89.7,0.47,7.1,19.5,0.365,35.1,70.2,0.5,19.9,27.2,0.733,15.1,31.2,46.3,26.3,10.5,6.3,16.3,25.6,111.4
25,26,Boston Celtics,82,19905,42.4,84.3,0.503,6.2,17.0,0.365,36.2,67.3,0.537,20.5,28.4,0.72,12.7,33.1,45.7,26.8,9.1,7.0,18.2,23.0,111.4
26,27,Vancouver Grizzlies,82,19780,42.4,89.9,0.472,6.9,18.8,0.365,35.6,71.2,0.5,20.1,27.7,0.727,16.5,33.3,49.8,27.1,9.9,6.3,17.2,21.9,111.8
27,28,Golden State Warriors,82,19905,42.0,88.3,0.475,7.6,20.4,0.373,34.3,67.9,0.506,20.7,27.6,0.75,14.3,29.8,44.1,28.3,10.8,5.2,16.9,24.7,112.2
28,29,San Antonio Spurs,82,19730,41.8,88.9,0.471,7.7,19.9,0.387,34.1,69.0,0.495,21.0,28.4,0.738,14.6,32.1,46.7,27.2,9.3,6.2,16.4,22.9,112.3
